Word,POS,Frequency
susanna,NOUN,1
deceptorius,NOUN,1
circumfundo,NOUN,1
exhilarescio,VERB,1
putatiuus,ADJ,1
minutio,NOUN,1
altero,DET,1
uinculatio,NOUN,1
diffudo,NOUN,1
genealogia,ADJ,1
aptao,ADJ,1
colligantia,NOUN,1
uinculationum,NOUN,1
alimentalis,ADJ,1
evitor,ADJ,1
linquo,ADV,1
obuenio,VERB,1
mutabilito,ADJ,1
marito,NOUN,1
fura,NOUN,1
protraho,VERB,1
nutrimentalis,ADJ,1
inspisso,VERB,1
faeculentus,VERB,1
gressibilis,ADJ,1
coquo,DET,1
texo,VERB,1
promptuarium,ADJ,1
ingeniatus,VERB,1
naturalus,NOUN,1
exsilio,NOUN,1
uigil,ADJ,1
ardeo,NUM,1
constrictio,NOUN,1
persisto,SCONJ,1
explo,VERB,1
obuoluo,VERB,1
manuductiuus,ADJ,1
refercio,ADJ,1
allegoria,NOUN,1
synaius,ADV,1
confino,NOUN,1
adstringo,VERB,1
ada,VERB,1
respectiuus,ADJ,1
persisto,ADP,1
obiectalis,ADJ,1
uisibilitas,NOUN,1
corinthius,NOUN,1
compaciscor,ADJ,1
botrus,NOUN,1
ministerialis,ADJ,1
primatus,NOUN,1
duplus,NOUN,1
tollerao,VERB,1
aethereus,ADJ,1
incrementum,NOUN,1
mixtura,NOUN,1
agricola,ADJ,1
damasus,NOUN,1
theodosius,ADV,1
marcianus,NOUN,1
calcedonendo,VERB,1
euangelizatio,ADJ,1
coniecturor,VERB,1
continuor,ADV,1
ierosolymus,VERB,1
herodum,NOUN,1
abusus,VERB,1
syracusanus,ADJ,1
corrector,NOUN,1
declamatio,NOUN,1
nero,VERB,1
iudaea,ADJ,1
uaticino,ADJ,1
uaticanus,ADJ,1
uates,NOUN,1
aesculapium,NOUN,1
dedicatio,NOUN,1
inuestigo,ADJ,1
aesculapium,ADJ,1
dedico,ADP,1
ierosolymus,ADJ,1
sciscitatio,NOUN,1
alienigena,NOUN,1
michaeo,NOUN,1
michaeus,ADJ,1
ierosolyma,NOUN,1
stupefaco,ADV,1
uago,NOUN,1
gaudo,NOUN,1
audientia,NOUN,1
peragro,NOUN,1
aegyptius,ADJ,1
obruo,ADJ,1
invo,VERB,1
praecipito,ADV,1
uitula,NOUN,1
coinquinatio,NOUN,1
syrus,NOUN,1
tingo,NOUN,1
intingo,ADJ,1
movo,ADJ,1
diluo,ADJ,1
isum,VERB,1
dulx,NOUN,1
lacus,NOUN,1
praeloquor,NOUN,1
coarctans,VERB,1
misericordus,VERB,1
expoliatio,NOUN,1
confractio,NOUN,1
firmissimus,VERB,1
exsolvo,VERB,1
mordo,NOUN,1
conformitas,VERB,1
doctior,ADJ,1
infcio,VERB,1
possessus,VERB,1
interfector,NOUN,1
fallo,ADV,1
deuoueo,NOUN,1
gavido,ADJ,1
perpetuo,ADV,1
gaudiosissimus,VERB,1
adulter,ADV,1
interimo,ADJ,1
taxillor,NOUN,1
elimino,NOUN,1
dehonoro,ADJ,1
iacio,VERB,1
sabbatismus,ADJ,1
ingurgitatio,NOUN,1
mercantium,VERB,1
elaboro,VERB,1
quiesco,ADV,1
praegusto,VERB,1
uiolatio,NOUN,1
mamona,NOUN,1
discidium,NOUN,1
diffidatio,NOUN,1
obloquor,VERB,1
conspiro,ADV,1
gustatio,NOUN,1
uber,ADJ,1
sugo,INTJ,1
ligamen,NOUN,1
bartholomaeus,ADJ,1
obstruo,ADJ,1
arteria,NOUN,1
daemon,ADJ,1
coagulatiuus,ADJ,1
coagulum,NOUN,1
aditus,NOUN,1
architectus,NOUN,1
interimo,ADV,1
regendus,VERB,1
caelo,NOUN,1
distraco,VERB,1
machino,NOUN,1
imputrefactibilis,ADJ,1
obmutesco,VERB,1
uagor,NOUN,1
fruitiuus,NOUN,1
receptibilis,ADJ,1
reprimo,ADV,1
deonero,NOUN,1
despectuosus,ADJ,1
agonista,NOUN,1
tartarus,NOUN,1
renego,NOUN,1
diffinio,ADJ,1
dirimo,ADJ,1
distributiuus,VERB,1
assiduatio,NOUN,1
compactus,VERB,1
quadruplico,ADV,1
modifico,ADJ,1
auriga,NOUN,1
stipticitas,NOUN,1
sobrietas,ADJ,1
gestus,VERB,1
alueus,NOUN,1
aggressio,NOUN,1
saxeus,ADJ,1
concilio,NOUN,1
conciliandus,VERB,1
ariditas,NOUN,1
perspicacitas,NOUN,1
mulcebritas,NOUN,1
uigorosito,ADJ,1
eligibilitas,NOUN,1
doto,NOUN,1
fulgeo,ADP,1
cursum,NOUN,1
praedium,NOUN,1
notabilior,ADJ,1
infantilis,ADJ,1
itinero,ADJ,1
refriguo,ADJ,1
penetratio,NOUN,1
salutar,ADJ,1
haustus,ADJ,1
pauper,ADV,1
commuto,NOUN,1
catalogus,NOUN,1
coutor,NOUN,1
scidior,ADJ,1
puteus,ADJ,1
latex,NOUN,1
partio,NOUN,1
appeto,NOUN,1
metaphysicalis,ADJ,1
gaza,NOUN,1
iosephus,ADJ,1
propalatio,NOUN,1
sceptrum,NOUN,1
concordator,VERB,1
revelator,NOUN,1
arbiter,NOUN,1
boco,NOUN,1
circumfero,ADJ,1
inteno,NOUN,1
meto,NOUN,1
adveno,ADJ,1
cephas,NOUN,1
echardus,NOUN,1
missum,VERB,1
angular,NOUN,1
exsecror,VERB,1
granatus,VERB,1
syn,NOUN,1
anhelo,ADJ,1
refluo,ADJ,1
avidissimus,VERB,1
psallo,NOUN,1
offertorium,ADJ,1
aspersus,ADP,1
augusto,NOUN,1
computo,ADV,1
eleuo,ADJ,1
cherubicum,ADJ,1
tenebrositas,ADJ,1
decoraa,VERB,1
perlustrasco,DET,1
adstans,VERB,1
inuoluo,VERB,1
confitemino,NOUN,1
desudo,VERB,1
imprecor,VERB,1
diuersorium,NOUN,1
inchoo,VERB,1
iscarioto,VERB,1
permano,ADJ,1
ambulatorius,NOUN,1
fictio,NOUN,1
annuntiaturus,VERB,1
exiio,VERB,1
ierosolimis,ADJ,1
appropriatus,VERB,1
insufficientus,VERB,1
suscepio,VERB,1
transformatorus,VERB,1
onero,NOUN,1
empyreus,NOUN,1
alemannium,NOUN,1
praesentialitas,NOUN,1
testamentarius,ADV,1
habundo,VERB,1
iio,PROPN,1
expleo,ADP,1
compleo,ADJ,1
compleveo,VERB,1
compereo,VERB,1
tredecimo,ADJ,1
cxx,ADV,1
perseuero,ADV,1
praeparandus,VERB,1
iia,NOUN,1
porcinus,NOUN,1
ieiunus,VERB,1
offensus,NOUN,1
dubius,ADV,1
tiueo,ADV,1
postcrus,VERB,1
syria,NOUN,1
cyrinus,ADJ,1
syrius,ADV,1
decorus,ADJ,1
praesepe,NOUN,1
uas,NUM,1
circumfulsio,NOUN,1
indoctus,ADJ,1
erudis,VERB,1
illuminabilis,ADJ,1
illucesco,NOUN,1
uio,NOUN,1
elargo,ADJ,1
perscrutor,VERB,1
stabularius,NOUN,1
aliquotus,ADV,1
tarsus,NOUN,1
paenula,NOUN,1
coetaneus,ADJ,1
displico,VERB,1
damascus,NOUN,1
circumfulgeo,ADV,1
saul,ADJ,1
consocium,ADJ,1
ingredo,ADV,1
barnaba,NOUN,1
iacobus,ADJ,1
stupefacio,ADJ,1
nazarenus,ADJ,1
sentia,NOUN,1
littero,NOUN,1
crucifixio,VERB,1
exemplar,ADV,1
initiano,ADJ,1
discrepo,VERB,1
colossensis,VERB,1
ios,NOUN,1
thurificatio,NOUN,1
convivificatio,NOUN,1
concalesco,NOUN,1
denegatio,NOUN,1
conresurgo,NOUN,1
confesdo,VERB,1
propalaor,NOUN,1
fecundo,VERB,1
logisticus,ADJ,1
exilium,NOUN,1
inconueniens,ADJ,1
eiengo,NOUN,1
docibilitas,NOUN,1
resigno,VERB,1
dominor,DET,1
feritas,NOUN,1
rebellius,ADJ,1
absolutus,VERB,1
pinnaculum,NOUN,1
insolio,ADJ,1
prohibio,NOUN,1
exorcisma,NOUN,1
intemptator,ADJ,1
candeo,NOUN,1
wellens,VERB,1
oliuetum,VERB,1
concesso,VERB,1
ephesus,NOUN,1
hulda,NOUN,1
hoamagium,NOUN,1
ops,ADV,1
bernensis,ADJ,1
malificus,ADJ,1
delusio,NOUN,1
exstirpo,VERB,1
bonifatis,ADJ,1
donatistar,VERB,1
cesso,SCONJ,1
trucido,VERB,1
accumulo,ADJ,1
semidelirus,ADJ,1
protensio,NOUN,1
semicircular,NOUN,1
maxilla,NOUN,1
taco,VERB,1
christianismus,ADJ,1
hirsuo,DET,1
deuoro,VERB,1
decrepio,VERB,1
deliro,NOUN,1
ricchella,NOUN,1
germanus,NOUN,1
profectior,ADJ,1
albior,ADJ,1
inaquo,ADV,1
incongruus,ADJ,1
frigesco,NOUN,1
arcturus,VERB,1
refrigeratiua,ADJ,1
gelu,SCONJ,1
uirginei,NOUN,1
uictor,ADJ,1
corporalitas,NOUN,1
restrico,ADJ,1
illuscentia,NOUN,1
deo,NOUN,1
hultz,ADJ,1
causo,NOUN,1
facio,VERB,1
capistrao,VERB,1
paralysis,ADJ,1
flebilis,ADJ,1
revoluo,ADJ,1
concido,VERB,1
idus,NOUN,1
noviens,VERB,1
fatalis,ADJ,1
uterum,ADJ,1
octonarius,ADJ,1
babylonicus,ADJ,1
sidus,ADJ,1
ueteresco,ADJ,1
henricus,DET,1
hassium,NOUN,1
imperatum,VERB,1
impermixtus,VERB,1
superflui,ADJ,1
fomento,NOUN,1
frondeo,NOUN,1
transplanto,VERB,1
notio,NOUN,1
denomino,NOUN,1
castimonius,ADV,1
sapientis,ADJ,1
mundior,ADJ,1
progredo,ADJ,1
theologicalis,ADJ,1
conexum,VERB,1
uitrificator,NOUN,1
apprehensibilis,ADJ,1
hippocro,NOUN,1
pascalis,ADJ,1
aristotelix,ADJ,1
appellatiuus,ADJ,1
barbarum,ADJ,1
katheren,NOUN,1
praegnatio,NOUN,1
affirmativae,ADJ,1
negatiuus,ADJ,1
quiditas,DET,1
poeticus,ADJ,1
manipulus,NOUN,1
sculpo,NOUN,1
eminentior,VERB,1
progressiuus,ADJ,1
foedo,NOUN,1
pronosticatio,NOUN,1
eclipsis,ADJ,1
reuerto,NOUN,1
inimicus,NOUN,1
uigor,VERB,1
circumuenio,VERB,1
uindex,ADJ,1
declino,ADJ,1
praevaleo,VERB,1
peculiaris,ADJ,1
intolerabilis,ADJ,1
obligatorius,ADJ,1
debilito,VERB,1
distractio,NOUN,1
obfusco,ADV,1
incarco,ADV,1
hippocro,ADV,1
hippocratus,VERB,1
icona,NOUN,1
chrisma,NOUN,1
conformatio,NOUN,1
fundator,NOUN,1
ligneus,NOUN,1
lapides,NOUN,1
plumbeo,VERB,1
accediosus,ADJ,1
stagneum,ADJ,1
quaestor,NOUN,1
pseudochristianus,NOUN,1
coheer,ADJ,1
aboleo,NOUN,1
innovo,VERB,1
incuria,NOUN,1
tardior,ADJ,1
allegao,VERB,1
exposiuncula,ADJ,1
innouatio,ADJ,1
impunitas,NOUN,1
occupo,INTJ,1
disperdo,NOUN,1
iconum,NOUN,1
thalamus,VERB,1
gentilis,ADJ,1
eripiendus,VERB,1
legislatio,NOUN,1
propalao,VERB,1
diuine,ADJ,1
lustratio,NOUN,1
comperio,ADV,1
cornelius,ADV,1
iustinianus,ADJ,1
epidemia,NOUN,1
proserpinus,ADV,1
lustrum,NOUN,1
hypapao,ADJ,1
primatus,ADJ,1
symeonis,NOUN,1
tens,VERB,1
senus,ADV,1
symeon,NOUN,1
conuallis,ADJ,1
immaculatus,ADJ,1
symeon,PROPN,1
proserpina,NOUN,1
uerbigena,NOUN,1
iunona,ADJ,1
ops,ADP,1
pluton,ADJ,1
theorus,NOUN,1
sion,PROPN,1
deordino,NOUN,1
bel,NOUN,1
diiudico,VERB,1
delibero,PROPN,1
diiudicatio,NOUN,1
thalamus,ADJ,1
saphira,ADJ,1
phaleratus,VERB,1
perizoma,VERB,1
pudeo,VERB,1
claustralis,ADJ,1
saxum,NOUN,1
scateo,NOUN,1
lectulus,NOUN,1
uiola,NOUN,1
adornatio,VERB,1
quarantanum,ADJ,1
abluior,ADJ,1
sophistrium,NOUN,1
quadrage,NOUN,1
repperiio,VERB,1
parturo,VERB,1
supposito,VERB,1
primogenitura,NOUN,1
largitor,NOUN,1
sacrilegus,NOUN,1
adducendus,VERB,1
mammona,ADJ,1
oblectatio,NOUN,1
siliqua,ADJ,1
cella,NOUN,1
pariendus,VERB,1
potentior,VERB,1
nicoedior,ADJ,1
callidus,ADJ,1
auus,NOUN,1
abundantior,ADJ,1
aegros,NOUN,1
perdio,VERB,1
condiscipulus,ADJ,1
conciuis,VERB,1
repertio,VERB,1
exilium,ADJ,1
patrifamilia,NOUN,1
praemiatus,VERB,1
conductum,VERB,1
denarius,ADV,1
otiositas,ADJ,1
uesper,NOUN,1
intellectibilis,ADJ,1
monetas,VERB,1
superscribo,VERB,1
zizanium,NOUN,1
seductiuus,ADJ,1
francia,NOUN,1
francus,ADJ,1
certificor,VERB,1
sapio,ADV,1
discurro,DET,1
regnicolus,ADJ,1
inimico,ADJ,1
averroe,ADV,1
mahumo,VERB,1
iuris,NOUN,1
sapidior,ADJ,1
tepesceo,VERB,1
sperneo,VERB,1
iorhdanus,ADJ,1
crevo,VERB,1
io,NUM,1
fasciculus,NOUN,1
coapto,VERB,1
hortor,VERB,1
arietes,NOUN,1
stultiloquium,NOUN,1
fabula,NOUN,1
scurrilitas,NOUN,1
iocularitas,NOUN,1
provoco,VERB,1
risus,ADV,1
moneto,VERB,1
caerimonialis,NOUN,1
syon,ADJ,1
indagator,NOUN,1
arithmetica,ADJ,1
musica,ADJ,1
inquisitor,NOUN,1
priscianus,ADJ,1
tullium,NOUN,1
veracus,NOUN,1
inclementia,NOUN,1
mititas,VERB,1
almannus,ADJ,1
idipdo,NOUN,1
resuscitator,NOUN,1
insignio,VERB,1
somnolentia,NOUN,1
obtundo,VERB,1
immobilito,VERB,1
liberandus,VERB,1
pergamentum,NOUN,1
depilatio,NOUN,1
attenuatio,NOUN,1
pumicatio,NOUN,1
crassitudo,NOUN,1
abrado,NOUN,1
adveritas,NOUN,1
averitas,NOUN,1
similitudinaria,ADJ,1
seducendus,VERB,1
grate,ADJ,1
ouinus,ADJ,1
scientificus,ADJ,1
canna,NOUN,1
persa,VERB,1
danielis,PROPN,1
treverendo,VERB,1
conseruator,NOUN,1
exorno,VERB,1
iocularius,ADV,1
molendinarium,NOUN,1
tumultus,NOUN,1
fruitiuus,ADJ,1
operatiuus,ADJ,1
individo,NOUN,1
initialis,ADJ,1
rependo,VERB,1
exsequo,VERB,1
consulto,NOUN,1
gratifico,ADJ,1
agno,ADJ,1
impaenitentia,NOUN,1
paenito,ADJ,1
fraudulentia,ADJ,1
job,ADJ,1
pallatium,NOUN,1
dilacero,VERB,1
transumo,VERB,1
synaxeus,NOUN,1
uitas,NOUN,1
diuiduus,ADJ,1
imitas,NOUN,1
amabiliter,ADV,1
induo,VERB,1
praeparatorius,ADJ,1
euocatio,NOUN,1
inuocatio,NOUN,1
baal,NOUN,1
cerimonium,NOUN,1
contractus,NOUN,1
innominatus,VERB,1
transgredio,VERB,1
longinquo,ADJ,1
assensio,NOUN,1
acutus,VERB,1
paratior,VERB,1
praecello,ADJ,1
speculabilis,ADJ,1
tor,NOUN,1
exhilarescio,ADJ,1
intermi,ADJ,1
aestimatiuus,ADJ,1
cornutus,NOUN,1
uerro,ADJ,1
verifico,NOUN,1
subticeo,ADJ,1
perspicuus,ADJ,1
patmus,NOUN,1
transfiguro,NOUN,1
beneplaceo,VERB,1
caesarea,NOUN,1
uertex,ADJ,1
uicesimus,ADJ,1
israeliticus,NOUN,1
peculiaris,VERB,1
symphonia,NOUN,1
praecino,ADJ,1
desideratus,VERB,1
intellegentialus,ADJ,1
dormito,NOUN,1
occursus,NOUN,1
odoramentum,NOUN,1
puerpera,NOUN,1
placabilis,ADJ,1
sollem,ADJ,1
peritior,ADJ,1
contradictorius,VERB,1
uirtuosioris,ADJ,1
alietas,VERB,1
multiplicito,ADV,1
triunita,VERB,1
unitrinitas,NOUN,1
triunitas,NOUN,1
trinum,VERB,1
indivisio,ADJ,1
indivisibilitas,NOUN,1
discretum,ADJ,1
proportionalis,ADJ,1
polygoniar,VERB,1
triangulus,ADJ,1
incomposio,NOUN,1
proprus,ADJ,1
complico,ADP,1
complico,ADV,1
architector,NOUN,1
temporalitas,NOUN,1
sculptor,NOUN,1
fusor,NOUN,1
inevacuabilis,ADJ,1
dolatio,NOUN,1
universitalitas,NOUN,1
distantia,NOUN,1
unitis,VERB,1
intimitas,NOUN,1
exuio,NOUN,1
sperno,NOUN,1
coactiuus,ADJ,1
resurgo,CCONJ,1
phlegma,NOUN,1
melancholis,ADJ,1
solidior,ADJ,1
reseco,ADJ,1
communicabilitatus,VERB,1
adamabilis,ADJ,1
ingratus,ADJ,1
praeeminentia,NOUN,1
fragrantia,NOUN,1
naris,VERB,1
praesigno,NOUN,1
uoluptuosissima,ADJ,1
uiolentum,ADJ,1
derelinquo,VERB,1
passibilitas,NOUN,1
ignominiosa,ADJ,1
desperatus,VERB,1
lapidosus,NOUN,1
bufo,NOUN,1
dealbo,ADJ,1
butyrum,NOUN,1
fructificatio,NOUN,1
mappa,ADJ,1
aro,NOUN,1
simplificor,ADJ,1
simplificandus,VERB,1
politus,NOUN,1
transivo,VERB,1
extremitas,NOUN,1
coalesco,NOUN,1
petrosa,ADJ,1
uigorosa,ADJ,1
fructuosus,ADJ,1
suffoco,VERB,1
proico,VERB,1
radico,NOUN,1
formatus,VERB,1
fructifeer,ADV,1
grammaticalis,ADJ,1
foenum,ADJ,1
triticeum,NOUN,1
lolium,NOUN,1
canalis,ADJ,1
stemma,NOUN,1
reverentialis,ADJ,1
diues,ADV,1
philistaeus,NOUN,1
potio,NOUN,1
ingemuo,ADJ,1
mediatrix,ADJ,1
fundatio,NOUN,1
narro,NOUN,1
hospitatio,NOUN,1
superabundo,VERB,1
errabundus,ADJ,1
mensor,NOUN,1
norma,NOUN,1
inexpugnabilis,ADJ,1
pudicitia,NOUN,1
munitissimus,VERB,1
magnanimitas,NOUN,1
cenaculum,NOUN,1
magdalus,ADJ,1
uepres,ADJ,1
uall,AUX,1
discontinuo,ADV,1
procliuis,ADV,1
prolabor,VERB,1
agger,NOUN,1
cingo,ADJ,1
cupreus,NOUN,1
aurichalceus,ADJ,1
silicio,NOUN,1
structura,NOUN,1
metallicus,NOUN,1
syriacus,ADJ,1
exhaureo,ADJ,1
pasceo,VERB,1
revefero,VERB,1
angustus,ADJ,1
accubitus,NOUN,1
puerpus,NOUN,1
uagio,NOUN,1
paupertaculum,NOUN,1
ploro,NOUN,1
profugus,NOUN,1
recenseo,VERB,1
contenior,ADJ,1
delectabilus,NOUN,1
finalus,NOUN,1
praeeligeo,VERB,1
praeeligo,VERB,1
rutilo,NOUN,1
coepi,VERB,1
inspectio,NOUN,1
praeparamentum,NOUN,1
laudandus,VERB,1
similo,NOUN,1
reminiscor,VERB,1
cremo,VERB,1
postpono,ADJ,1
refluxus,VERB,1
syllogizo,AUX,1
glutio,NOUN,1
attributum,VERB,1
supercaelestis,ADJ,1
ingredior,VERB,1
consopio,VERB,1
oblio,ADJ,1
corusco,NOUN,1
supergredior,VERB,1
deificatio,NOUN,1
tympanum,NOUN,1
extraneus,ADJ,1
aequipollentia,VERB,1
incinero,ADJ,1
jacobus,NOUN,1
hierotheus,NOUN,1
apocryphus,ADJ,1
october,ADJ,1
fulgeo,ADJ,1
dispositiuus,VERB,1
elevatiuus,ADJ,1
intensior,ADJ,1
singularissimus,ADJ,1
affectiuus,ADJ,1
aquaeductus,NOUN,1
aquaeductus,VERB,1
expugnatio,NOUN,1
festiuus,ADJ,1
amantissimus,ADJ,1
flagro,VERB,1
comitiuus,ADJ,1
riuus,NOUN,1
uernus,ADJ,1
urna,ADJ,1
casia,NOUN,1
progredo,VERB,1
hyperdulia,ADJ,1
conferibilis,ADJ,1
assuus,ADJ,1
diadema,VERB,1
irradiascor,ADJ,1
charisma,NOUN,1
profundo,ADJ,1
occido,NOUN,1
medius,ADV,1
fossa,NOUN,1
tremendus,ADJ,1
fosso,NOUN,1
inveno,VERB,1
tolerantia,NOUN,1
excludo,NOUN,1
caputio,NOUN,1
calciamentum,NOUN,1
stanneus,ADJ,1
stannum,NOUN,1
aequiparo,VERB,1
sonorosus,ADJ,1
nas,NOUN,1
taciturnitas,NOUN,1
malleabilis,ADJ,1
femur,AUX,1
cingulus,NOUN,1
femoralis,ADJ,1
calamium,NOUN,1
chiroteca,ADJ,1
tarantarizo,VERB,1
putro,NOUN,1
torqu,NOUN,1
reprimo,ADJ,1
extraho,PRON,1
moderatio,NOUN,1
chalybs,NOUN,1
lacertus,VERB,1
for,VERB,1
accingo,NOUN,1
marmor,NOUN,1
iaspis,NOUN,1
topazius,ADJ,1
nuncupo,ADP,1
insania,NOUN,1
azurinus,ADJ,1
croceus,NOUN,1
birritti,ADJ,1
gra,NOUN,1
sanguineus,ADJ,1
perpessio,NOUN,1
eucharium,NOUN,1
ualerius,ADV,1
abdo,NOUN,1
quiuis,PRON,1
chalybeius,ADV,1
tenacus,NOUN,1
edomeronomium,NOUN,1
bosrum,NOUN,1
feruidus,ADJ,1
perverdo,VERB,1
taxillus,NOUN,1
quaestionarium,NOUN,1
acedia,NOUN,1
terribilissimum,ADJ,1
sugo,NOUN,1
undecmi,NOUN,1
potentior,ADJ,1
declinatio,NOUN,1
debilus,ADJ,1
menta,NOUN,1
abundantus,ADJ,1
abundantus,NOUN,1
bo,NUM,1
discolus,NOUN,1
tyrio,NOUN,1
sido,NOUN,1
absurdus,ADJ,1
angustio,NOUN,1
tempestuosus,ADJ,1
impertio,ADV,1
uexo,ADJ,1
devio,NOUN,1
mensura,VERB,1
miserabilis,ADJ,1
timidus,ADJ,1
ardentus,VERB,1
tacendus,VERB,1
catellus,ADJ,1
mica,ADJ,1
protractio,NOUN,1
actuo,ADV,1
concurrro,ADJ,1
annalis,NOUN,1
exhonoro,VERB,1
pretiosior,ADJ,1
percusseo,VERB,1
conclavo,VERB,1
uictualis,ADJ,1
recalcitro,VERB,1
indomio,ADJ,1
freno,NOUN,1
diuus,ADJ,1
cuna,NOUN,1
cooperimentum,NOUN,1
meta,VERB,1
segrego,VERB,1
transductio,NOUN,1
perfeceo,VERB,1
subsequo,VERB,1
costa,ADJ,1
nazianzenus,ADJ,1
apologeticus,NOUN,1
aleator,NOUN,1
novatianus,ADJ,1
iovinia,NOUN,1
hierarcha,NOUN,1
dispensatiuus,VERB,1
iurisdictio,NOUN,1
optas,VERB,1
fortuno,ADJ,1
parochianus,NOUN,1
monarchicus,NOUN,1
aristocraticus,ADJ,1
differentialis,ADJ,1
submersio,NOUN,1
subiugo,ADJ,1
adhaeso,VERB,1
concurro,ADJ,1
offensa,NOUN,1
contumeliosus,ADJ,1
nominandus,VERB,1
leg,PROPN,1
authenticus,ADJ,1
ingratitudo,NOUN,1
linguagium,NOUN,1
mediolanensis,ADJ,1
salubrus,ADJ,1
incertitudi,ADJ,1
conquiesco,VERB,1
multiloquium,ADJ,1
nudo,ADJ,1
aquositas,VERB,1
sibylla,NOUN,1
reuelo,X,1
seth,PROPN,1
henoch,NOUN,1
mathusalis,ADJ,1
sis,AUX,1
hesychis,ADJ,1
antichristus,ADJ,1
sortilego,NOUN,1
orphanus,ADJ,1
progenitor,NOUN,1
nubecula,NOUN,1
abyssus,VERB,1
nocturnalis,ADJ,1
diuersissimus,ADJ,1
concursus,NOUN,1
uolubilis,ADJ,1
masculinitas,VERB,1
particularizo,NOUN,1
praecelsus,ADJ,1
propitiatorius,ADJ,1
rubus,NOUN,1
saphiren,NOUN,1
praefiguro,NOUN,1
uello,NOUN,1
gedeona,ADJ,1
rachelis,ADJ,1
tubicino,NOUN,1
pulchrior,ADJ,1
superlatiuus,ADJ,1
tacendus,ADJ,1
nefas,NOUN,1
uenusto,ADJ,1
crassus,ADJ,1
carnosus,ADJ,1
cutis,NOUN,1
rubor,NOUN,1
eucraticus,ADJ,1
galenus,NOUN,1
rufus,ADJ,1
subrufus,NOUN,1
dispositum,NOUN,1
cristallinus,ADJ,1
prophetalis,NOUN,1
nathan,NOUN,1
efficientia,NOUN,1
congruentus,ADJ,1
naufragus,NOUN,1
jacob,DET,1
excoquo,VERB,1
eximius,ADJ,1
profluuium,NOUN,1
scopulus,NOUN,1
concustto,VERB,1
immanitas,NOUN,1
foeditas,VERB,1
barathrum,ADJ,1
dubius,ADP,1
metuo,VERB,1
privilegiatus,NOUN,1
circumsto,ADV,1
hospitalitas,NOUN,1
uacatio,NOUN,1
zabulons,NOUN,1
exclusio,NOUN,1
nephtalis,ADJ,1
balaam,NOUN,1
supersedo,NOUN,1
rectissimus,ADJ,1
imputrescibilis,ADJ,1
cedro,NOUN,1
eruditissimus,ADJ,1
misericordus,NOUN,1
misericordis,ADJ,1
saluberrimus,ADJ,1
inservio,VERB,1
retino,ADJ,1
largio,NOUN,1
obolus,ADJ,1
periuro,NOUN,1
merco,NOUN,1
aviculum,NOUN,1
uiscum,ADV,1
caesarius,NOUN,1
mergo,ADV,1
quasso,DET,1
tradimentum,VERB,1
sacrilegium,NOUN,1
amittendus,VERB,1
insatiabilitas,NOUN,1
parandus,VERB,1
sterquilinium,NOUN,1
molendinus,ADJ,1
trunco,NOUN,1
apostemo,NOUN,1
pertundo,VERB,1
hydropicus,ADJ,1
immoderatus,VERB,1
prodo,NOUN,1
tallia,NOUN,1
simonium,NOUN,1
scotus,ADJ,1
filiusfamilius,ADV,1
permuto,ADV,1
gravamen,NOUN,1
aequiualeo,VERB,1
rescindo,VERB,1
punctualiter,ADV,1
immediatus,VERB,1
commuto,ADV,1
negotiatiua,ADJ,1
industria,ADJ,1
modero,VERB,1
praefor,VERB,1
postpono,ADV,1
caveo,VERB,1
barbitonsor,NOUN,1
abchardus,NOUN,1
rado,NOUN,1
chirographum,ADJ,1
rehabeo,VERB,1
sutor,NOUN,1
armica,ADJ,1
accomodus,NOUN,1
ualetudo,NOUN,1
apparatus,NOUN,1
steura,NOUN,1
decanus,NOUN,1
curiositas,VERB,1
praefor,NOUN,1
superfluo,ADJ,1
coloniendo,VERB,1
florentius,ADV,1
ozat,VERB,1
betel,ADJ,1
jerobous,VERB,1
glossara,NOUN,1
delinquo,DET,1
fugiendus,ADJ,1
ops,NOUN,1
sudarium,NOUN,1
eporto,NOUN,1
pera,NOUN,1
abripio,VERB,1
legiloquium,NOUN,1
lenucius,ADJ,1
scipio,VERB,1
africanus,NOUN,1
africus,NOUN,1
cognomen,NOUN,1
focus,NOUN,1
scamnum,NOUN,1
subrideo,VERB,1
curium,ADJ,1
locuples,ADJ,1
fabricium,NOUN,1
tuberon,NOUN,1
fictilis,NOUN,1
arthagloga,NOUN,1
sicilia,ADJ,1
ditior,ADJ,1
abdico,VERB,1
lineamentum,NOUN,1
facundia,NOUN,1
ingressio,NOUN,1
abrumpo,ADV,1
transcendo,ADV,1
uestigium,ADJ,1
socio,ADJ,1
uersus,ADV,1
sempiternus,ADV,1
longissimus,ADJ,1
noe,X,1
humanao,ADJ,1
masculinitas,NOUN,1
tractor,NOUN,1
mercurialis,ADJ,1
messalus,ADJ,1
tutus,VERB,1
praeambulus,VERB,1
textorius,NOUN,1
politizo,NOUN,1
oeconomizo,ADJ,1
deficio,ADJ,1
indago,NOUN,1
apex,NOUN,1
ternarius,ADJ,1
ekkardus,ADJ,1
intermino,NOUN,1
index,NOUN,1
absonus,NOUN,1
intemporalis,ADJ,1
convexum,VERB,1
convexitas,NOUN,1
abicio,NOUN,1
circumuenio,ADJ,1
effectus,VERB,1
habilitas,NOUN,1
piaculum,NOUN,1
adiumentum,NOUN,1
aegyptiacus,NOUN,1
sinai,NOUN,1
